id,user_id,path,seq,tex,dna,WER_FST,WER_LEX_FST,y_seq_whisper_medium,time_whisper_medium,y_seq_whisper_base,time_whisper_base
line776_p2_dna,2,Data\audio\line776_p2_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g parenthèse supérieur ou égal à parenthèse d moins deux delta indice grand p plus un fermer la parenthèse alpha indice grand n moins parenthèse delta indice grand p moins un fermer la parenthèse somme sur indice accolade i égal un fermer l'accolade exposant accolade grand n moins deux fermer l'accolade alpha indice i moins parenthèse delta indice grand p moins deux fermer la parenthèse alpha indice accolade grand n moins un fermer l'accolade,\deg _ { \alpha } ( F _ H \circ g ) \geq ( d - 2 \delta _ P + 1 ) \alpha _ N - ( \delta _ P - 1 ) \sum _ { i = 1 } ^ { N - 2 } \alpha _ i - ( \delta _ P - 2 ) \alpha _ { N - 1 },True,0.046153846153846156,0.0, Degré indice alpha parenthèse grand F indice grand H rond G parenthèse supérieur ou égal à parenthèse D moins 2 delta indice grand P plus 1 fermez la parenthèse alpha indice grand N moins parenthèse delta indice grand P moins 1 fermez la parenthèse somme sur indice accolade i égal 1 fermez la collade exposant accolade grand N moins 2 fermez la collade alpha indice i moins parenthèse delta indice grand P moins 2 fermez la parenthèse alpha indice accolade grand N moins 1 fermez la collade,49.57643008232117, 2 gré 1 10 alfa parenthèse grante f 1 10 grand tache ron g parenthèse supérieure ou égal à parenthèse des moins 2 delta 1 10 grand p plus 1 fermez la parenthèse alfa 1 10 grand taine moins parenthèse delta 1 10 grand p moins 1 fermez la parenthèse sombre sur 1 10 à colade y = 1 fermez la colade exposant à colade grante taine moins 2 fermez la colade alfa 1 10 i moins parenthèse delta 1 10 grand p moins 2 fermez la parenthèse alfa 1 10 à colade grante taine moins 1 fermez la colade,8.02217698097229
line1061_p2_dna,2,Data\audio\line1061_p2_dna.wav,supérieur ou égal parenthèse d moins delta indice p min parenthèse grand n plus un virgule s plus trois fermer la parenthèse fermer la parenthèse alpha indice n ,"\geq \big ( d - \delta _ P \min ( N + 1 , s + 3 ) \big ) \alpha _ N",True,0.17391304347826086,0.21052631578947367, superior ou égal parenthèse D moins delta indice P mine parenthèse grande N + 1 virgule S + 3 fermez la parenthèse fermez la parenthèse alpha indice N,13.784504890441896, Superie euroégale parenthèse des moins d'elka indispermine parenthèse grandaine plus un virgule s plus trois fermez la parenthèse fermez la parenthèse alpha indice n,2.098021984100342
line1082_p1,1,Data\audio\line1082_p1.wav,supérieur ou égal à d moins deux delta plus un moins parenthèse delta moins un ferme la parenthèse facteur de ouvre la parenthèse grand n moins un moins max de un virgule n moins s moins un ferme la parenthèse moins ouvre la parenthèse delta moins deux ferme la parenthèse le tout facteur de alpha n,"& \geq \Big ( d - 2 \delta + 1 - ( \delta - 1 ) \big ( N - 1 - \max ( 1 , N - s - 1 ) \big ) - ( \delta - 2 ) \Big ) \alpha _ N",False,0.26666666666666666,0.22857142857142856, Super ou égal à D - 2 delta + 1 - par entèse delta - 1 facteur 2 ouvre la parenthèse grand T - 1 - max de 1 j'ai que le H - S - 1 Ferme la parenthèse - ouvre la parenthèse delta - 2 le tout facteur 2 alpha n,24.093409776687626, Super ou égal à des moins deux delta plus en moins par entès delta moins en fait la parenthèse facteur de ouf la parenthèse quant à deux moins en moins max de 1 régulet et moins et moins en fait la parenthèse moins ouf la parenthèse delta moins deux fa la parenthèse le tout facteur de alpha aide,2.968258142471313
line215_p3,3,Data\audio\line215_p3.wav,le min pour w appartient entre crochets v virgule u des grand z indice w égal z indice étoile inférieur à min pour w appartient à u v des grand z indice w,"\min _ { w \in [ v , u ] } Z _ w = Z _ * < \min _ { w \in [ u , v ] } Z _ w",False,0.36363636363636365,0.2, Le min pour W appartient entre crochet V virgule U des grands Z indices W Égal Z indices étoiles inférieur à min pour W appartient UV des grands Z indices W,14.052860736846924, le mine pour W à partir entre crochet vvg 8 et grand Z en 10 W et à le Z en 17 W à 1 ferie à mine pour W à partir un U v des grand Z en 10 W,2.065682888031006
line289_p3,3,Data\audio\line289_p3.wav,grand d puissance rond entre parenthèses u indice tau virgule u indice tau moins un égal grand d puissance rond entre parenthèses u indice tau virgule p indice t entre parenthèses t puissance un indice alpha plus grand d puissance rond entre parenthèses u indice tau moins un virgule p indice grand t entre parenthèses t puissance un indice alpha,"D ^ \circ ( u _ \tau , u _ { \tau - 1 } ) = D ^ \circ ( u _ \tau , p _ \mathcal { T } ( T ^ 1 _ \alpha ) ) + D ^ \circ ( u _ { \tau - 1 } , p _ T ( T ^ 1 _ \alpha ) )",False,0.31746031746031744,0.19148936170212766, [,14.619421243667604, Grand Scriptieur -1 1 * 1 ! Quoi est la evaluated ?,26.21321201324463
line1015_p1,1,Data\audio\line1015_p1.wav,supérieur ou égal à d fois somme pour u égal un à grand n moins s moins deux alpha u,& \geq d \sum _ { u = 1 } ^ { N - s - 2 } \alpha _ u,False,0.38095238095238093,0.23529411764705882, Super u = a d x sub u = a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,14.26133418083191, super ouai gal à des fois sob pour hui gal à grandet de moines point deux à le faire,1.331709861755371
line1015_p2_dna,2,Data\audio\line1015_p2_dna.wav,supérieur ou égal à d fois somme indice accolade u égal un fermer l'accolade exposant accolade grand n moins s moins deux fermer l'accolade alpha indice u,\geq d \sum _ { u = 1 } ^ { N - s - 2 } \alpha _ u,True,0.0,0.0, supérieur ou égal à D fois somme indice accolade u = 1 fermez la collade exposant accolade grande n - s - 2 fermez la collade alpha indice u,16.59623074531555, supérieure ou égal à des fois sommes un 10 à collade u = 1 fermez la collade exposant à collade grand taine - ns - 2 fermez la collade alfa 1 10 u,2.05745792388916
line349_p3,3,Data\audio\line349_p3.wav,grand y indice grand h supérieur à grand l epsilon,Y _ H > L \varepsilon,False,0.16666666666666666,0.16666666666666666, un grand Y et un disquon H supérieur à grand L epsilon,9.195713996887209, notified sur la videre,12.19416332244873
line876_p1,1,Data\audio\line876_p1.wav,grand f indice h égal x zéro p zéro plus trois petits points plus x n p n,"F _ H = X _ 0 P _ 0 + \dots + X _ N P _ N ,",False,0.7,0.7, Grand F110h = x0p0 + xnpn,8.761277198791504, Quantès fin d'iffrache les gars X0 p0 + 3 petits points + Xnp1,1.3278908729553225
line904_p1,1,Data\audio\line904_p1.wav,j supérieur ou égal à v implique alpha j supérieur ou égal à alpha v,j \geq v \Rightarrow \alpha _ j \geq \alpha _ v,False,0.18181818181818182,0.18181818181818182, J super regale à V un pic alpha J super regale à alpha V,8.82085919380188, J'y supergonnais vous en pice à le faire ici supergonnais le faire ici,4.366111993789673
line220_p3_part3,3,Data\audio\line220_p3_part3.wav,a un égal l'inf entre accolades t supérieur ou égal à zéro e indice t égal grand s indice l epsilon,"a _ 1 = \inf \{ t \geq 0 , \mathcal { E } _ t = S _ { L \varepsilon } \}",False,0.5,0.4, A1 = lymph en brin colade T super 1 = 0 E' T = S' L',11.870773792266846, A 1 est à la ligne de Causevue des Legas le grand Savier d'épicielon,9.541828870773315
line846_p1_part2,1,Data\audio\line846_p1_part2.wav,somme pour i égal zéro à grand n alpha i égal zéro,\sum _ { i = 0 } ^ N \alpha _ i = 0,False,0.35714285714285715,0.25, Somme pour i = 0 à grande tenne alpha i = 0,10.092631340026855, Somme pour Iégal Zero à Grand Tainle à le Faye Yégal Zero,1.2119901180267334
line1083_p2_dna,2,Data\audio\line1083_p2_dna.wav,supérieur ou égal à parenthèse d moins parenthèse delta moins un fermer la parenthèse min parenthèse grand n plus un virgule s plus trois parenthèse parenthèse alpha indice grand n,"\geq \big ( d - ( \delta - 1 ) \min ( N + 1 , s + 3 ) \big ) \alpha _ N",True,0.16,0.10526315789473684, supérieur ou égal à parenthèse D moins parenthèse delta moins 1 fermez la parenthèse mine parenthèse grand N plus 1 virgule S plus 3 parenthèse parenthèse alpha indice grand N,16.624271631240845, Superieux ou égal à parenthèse des moins parontèses delta -1 fermez la parenthèse mine parontèse grandaine plus 1 virgule s plus 3 parontès parontès alpha indice grandaine,2.2313826084136963
line167_p3,3,Data\audio\line167_p3.wav,grand b indice epsilon entre parenthèses grand s virgule gamma indice b n'appartient pas à p indice grand s entre parenthèses grand a indice epsilon union a chapeau indice epsilon,"B _ \varepsilon ( \mathbb { S } , \Gamma _ b ) \not\subseteq p _ \mathbb { S } ( A _ { \varepsilon } \cup \hat { A } _ { \varepsilon } )",False,0.5833333333333334,0.4090909090909091, Grand B' entre parenthèses grand S virgule gamma indice B n'appartient pas à P' grand S entre parenthèses grand A' union H',13.33785080909729, grand B1 d'y cpsi l'on entre parenthèses grand S vers le gamme 1 d'y cpsi l'on n'appartient pas P1 d'y cpsi l'on n'y a union H à poids 1 d'y cpsi l'on,3.0528180599212646
line917_p1_dna,1,Data\audio\line917_p1_dna.wav,grand x indice zéro égal trois petits points égal grand x indice accolade v moins un ferme l'accolade égal grand p indice zéro égal trois petits points égal grand p indice accolade u moins un ferme l'accolade égal zéro,X _ 0 = \dots = X _ { v - 1 } = P _ 0 = \dots = P _ { u - 1 } = 0,True,0.13793103448275862,0.16, Grand X indice 0 = 3 petits points = Grand X indice à collade V - 1 Ferme la collade = Grand P indice 0 = 3 petits points = Grand P indice à collade U - 1 Ferme la collade = 0,19.73003602027893, Grand x 110 0 = 3 t points = Grand x 110 à collade v - 1 Farble à collade = grand p 110 0 = 3 t points = grand p 110 à collade v - 1 Farble à collade = 0,2.243655204772949
line597_p2,2,Data\audio\line597_p2.wav,d supérieur ou égal à ouvrez la parenthèse delta moins un fermez la parenthèse fois min ouvrez la parenthèse grand n plus un virgule s plus trois fermez la parenthèse espace ouvrez la parenthèse resp d strictement plus grand que ouvrez la parenthèse delta moins un fermez la parenthèse fois min ouvrez la parenthèse grand n plus un virgule s plus trois fermez la parenthèse fermez la parenthèse,"d \geq ( \delta - 1 ) \min ( N + 1 , s + 3 ) \quad ( \text { resp. } d > ( \delta - 1 ) \min ( N + 1 , s + 3 ) \, )",False,0.23809523809523808,0.1," D supérieur ou égal à (delta moins 1), fermez la parenthèse fois mine (grande n + 1), virgule s + 3 fermez la parenthèse espace ouvrez la parenthèse reste D strictement plus grand que (delta moins 1), fermez la parenthèse fois mine ouvrez la parenthèse grande n + 1 virgule s + 3 fermez la parenthèse",37.627050161361694, Dès supérieur ou égal à ouvrir la parenthèse delta -1 fermer la parenthèse Fois mine ouvrir la parenthèse grandaine plus 1 Virgule S plus 3 fermer la parenthèse Espasse ouvrir la parenthèse resp Dès strictement plus grand que ouvrir la parenthèse delta -1 Fermez la parenthèse Fois mine ouvrir la parenthèse Grandaine plus 1 Virgule S plus 3 fermer la parenthèse fermer la parenthèse,5.443313121795654
line960_p2_dna,2,Data\audio\line960_p2_dna.wav,degré indice alpha grand f indice grand h strictement plus petit que alpha indice u plus parenthèse d moins un fermer la parenthèse alpha indice v égal alpha indice accolade v prime fermer l'accolade plus parenthèse d moins un fermer la parenthèse alpha indice accolade u prime fermer l'accolade inférieur ou égal à alpha indice accolade u prime fermer l'accolade plus parenthèse d moins un fermer la parenthèse alpha indice accolade v prime fermer l'accolade,\deg _ { \alpha } F _ H < \alpha _ u + ( d - 1 ) \alpha _ v = \alpha _ { v ' } + ( d - 1 ) \alpha _ { u ' } \leq \alpha _ { u ' } + ( d - 1 ) \alpha _ { v ' },True,0.03389830508474576,0.0, degré indice alpha grand F indice grand H strictement plus petit que alpha indice U plus parenthèse D moins 1 fermé la parenthèse alpha indice V égal alpha indice accolade V prime fermé la collade plus parenthèse D moins 1 fermé la parenthèse alpha indice accolade U prime fermé la collade inférieur ou égal à alpha indice accolade U prime fermé la collade plus parenthèse D moins 1 fermé la parenthèse alpha indice accolade V prime fermé la collade,41.88380098342896, 2 gré indice alpha grand tèche un 10 grand tache strictement plus petit que alpha 1 disu plus parenthèse des moins 1 fermez la parenthèse alpha 1 disu vu égal alpha 1 dis à collade v prime fermez la collade plus parenthèse des moins 1 fermez la parenthèse alpha 1 disu à collade u prime fermez la collade un furieux ou égal alpha 1 disu à collade u prime fermez la collade plus parenthèse des moins 1 fermez la parenthèse alpha 1 disu à collade v prime fermez la collade,6.813676834106445
line798_p1_dna,1,Data\audio\line798_p1_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse supérieur ou égal à somme pour p égal un à delta indice grand p de alpha indice accolade j indice p ferme l'accolade plus parenthèse d moins delta indice grand p ferme la parenthèse alpha indice grand n,\deg _ { \alpha } ( F _ H \circ g ) \geq \sum _ { p = 1 } ^ { \delta _ P } \alpha _ { j _ p } + ( d - \delta _ P ) \alpha _ N,True,0.18181818181818182,0.0625, Degré indice alpha parenthèse grand H indice grand H rond G ferme la parenthèse supérieur ou égal à somme pour P = 1 à delta indice grand P de alpha indice à collade J indice P ferme la collade plus parenthèse D moins delta indice grand P ferme la parenthèse alpha indice grand P,22.01853966712952, Degré un dis alpha parenthèse grandège un discrentage gros g ferme la parenthèse super ou égal à somme pour p égal 1 à delta indiscropée de alpha indice à collade g indice p ferme la collade plus parenthèse des moins delta indiscropées ferme la parenthèse alpha indiscropée,4.586121082305908
line976_p1,1,Data\audio\line976_p1.wav,s deux points égal dim de h sing dans l'ensemble moins un virgule trois petits points virgule grand n moins un,"s : = \dim ( H _ { \mathrm { sing } } ) \in \{ - 1 , \dots , N - 1 \}",False,0.6,0.47368421052631576, S de point égal 10 de H5 dans l'ensemble -1 virgule 30 points virgule quantaide -1,11.21169090270996, S de point égal 10 de H5 dans l'ensemble voisin vers G310 point vers G310,1.2846310138702393
line1040_p1,1,Data\audio\line1040_p1.wav,somme pour i égal un à grand n moins s moins deux alpha i strictement positif,\sum _ { i = 1 } ^ { N - s - 2 } \alpha _ i > 0,False,0.35,0.1875, Somme pour i = 1 à grande N - f - 2 alpha i strictement positif,9.789950847625732, Sommes 살아 gleichzeitig possibilités,11.758893489837646
line770_p2,2,Data\audio\line770_p2.wav,degré indice alpha ouvrez la parenthèse grand f indice grand h rond g fermez la parenthèse supérieur ou égal à ouvrez la parenthèse d moins deux fois delta indice grand p plus un fermez la parenthèse alpha indice n moins ouvrez la parenthèse delta indice p moins deux fermez la parenthèse fois alpha indice un moins ouvrez la parenthèse delta indice grand p moins un fermez la parenthèse fois somme pour i allant de deux à grand n moins un de alpha indice i,\deg _ { \alpha } ( F _ H \circ g ) \geq ( d - 2 \delta _ P + 1 ) \alpha _ N - ( \delta _ P - 2 ) \alpha _ 1 - ( \delta _ P - 1 ) \sum _ { i = 2 } ^ { N - 1 } \alpha _ i,False,0.2459016393442623,0.10638297872340426, Degré indice alpha (Grande F indice grand H rond G (Superieur ou égal A (d - 2 fois Delta indice grand P + 1 (Alpha indice N moins (Delta indice P moins 2 (Alpha indice 1 moins (Delta indice grand P moins 1 (fermez la parenthèse fois Somme pour i allant de 2 à grande N moins 1 de alpha indice i).,41.66724467277527," Degré un 10 alfa ouvrez la parenthèse Grand F un 10 grand tache auront ""g"", fermez la parenthèse supérieure ouégale A ouvrez la parenthèse D - 2 fois Delta un 10 grand p + 1 fermez la parenthèse Alpha un 10n - ouvrez la parenthèse Delta un 10p - 2 fermez la parenthèse - 1 fois Alpha un 10n - ouvrez la parenthèse Delta un 10 grand p + 1 fermez la parenthèse - 2 fois Somme pour ""i"", à l'an de 2 à grandaie de Alpha un 10i",6.486866235733032
